person_id,name,popularity,Recognizability,best_known_for_acting
71857,Mark Moseley,0.2167,2,True
12111,Justin Timberlake,0.9516,9,True
89042,Susanne Blakeslee,0.2658,3,True
44127,Larry King,0.4055,7,True
60252,Cheri Oteri,0.3353,5,True
56322,Amy Poehler,1.1026,8,True
19274,Seth Rogen,1.8563,8,True
12110,Amy Sedaris,1.1444,6,True
15827,Scott Weinger,0.5155,4,True
15829,Linda Larkin,0.2896,4,True
15830,Jonathan Freeman,0.9388,4,True
15832,Gilbert Gottfried,0.4029,6,True
15833,Douglas Seale,0.4525,3,True
228428,Brad Kane,0.339,4,True
15838,Lea Salonga,0.3425,6,True
15834,Bruce Adler,0.0922,3,True
81178,Charlie Adler,0.3247,4,True
35219,Corey Burton,0.5493,4,True
613123,Philip L. Clarke,0.8066,3,True
81843,Jennifer Darling,0.5012,3,True
14416,Robert Hays,0.4608,5,True
14415,Julie Hagerty,0.8095,6,True
7633,Leslie Nielsen,2.5266,8,True
14414,Kareem Abdul-Jabbar,0.3254,8,True
2177,Lloyd Bridges,0.9818,6,True
9111,Peter Graves,0.9626,6,True
2493,Robert Stack,0.9211,6,True
14418,Lorna Patterson,0.5806,3,True
173263,Jill Whelan,0.3231,4,True
158773,Ann Nelson,0.7579,3,True
14423,Stephen Stucker,0.1591,3,True
14427,Frank Ashmore,0.1605,2,True
174872,Craig Berenson,0.6623,3,True
117723,Barbara Billingsley,0.416,5,True
14463,David Naughton,0.5609,4,True
14464,Jenny Agutter,1.6971,6,True
2171,Griffin Dunne,1.1208,5,True
14465,John Woodvine,0.4301,3,True
178097,Don McKillop,0.1679,2,True
14468,Brian Glover,0.6415,4,True
14466,Lila Kaye,0.1527,2,True
14469,Rik Mayall,0.6085,5,True
199977,Paul Kember,0.145,2,True
14467,Joe Belcher,0.105,2,True
14471,Paddy Ryan,0.081,2,True
14472,Anne-Marie Davies,0.067,2,True
1660002,Colin Fernandes,0.0898,2,True
1186201,George Hilsdon,2.6492,2,True
13918,Elizabeth Hurley,1.2437,8,True
13919,Michael York,1.0253,6,True
13920,Mimi Rogers,1.7442,6,True
13922,Seth Green,1.8207,7,True
13923,Fabiana Udenio,0.6781,4,True
13924,Mindy Sterling,0.5549,4,True
23659,Will Ferrell,1.398,9,True
13925,Paul Dillon,0.3131,3,True
1008676,Joann Richter,0.0832,2,True
170491,Anastasia Sakelaris,0.1438,3,True
32288,Afifi Alaouie,0.0895,2,True
34844,Monet Mazur,0.8401,4,True
15443,Mark Bringelson,0.1978,2,True
1798286,Cheryl Bartel,1.1583,3,True
10987,Verne Troyer,0.2849,6,True
14226,Gia Carides,1.3001,4,True
93035,Oliver Muirhead,0.2864,3,True
16580,George Cheung,0.6995,3,True
3160622,Jeffrey Meng,0.0168,2,True
17348,Muse Watson,0.4085,4,True
79072,Kevin Durand,2.6799,5,True
38334,Jennifer Coolidge,2.8962,7,True
11008,Rebecca Romijn,2.3628,7,True
14386,Beyoncé,0.6635,10,False
2223,Fred Savage,1.6916,6,True
14390,Diane Mizota,0.3803,3,True
14391,Carrie Ann Inaba,0.1442,5,True
7425,Nobu Matsuhisa,0.3683,4,True
43373,Aaron Himelstein,0.1547,3,True
62816,Josh Zuckerman,0.4397,4,True
180084,Evan Farmer,0.0591,2,True
111946,Britney Spears,1.053,10,False
12261,Jason Patric,1.2985,5,True
51214,Brad Renfro,0.6876,5,True
12260,Ron Eldard,1.8142,4,True
12259,Vittorio Gassman,0.5521,4,True
11067,Terry Kinney,0.9992,4,True
1216752,Frank Medrano,0.414,3,True
1223778,Joe Perrino,0.2374,3,True
12263,Geoffrey Wigdor,0.9099,3,True
17243,Jonathan Tucker,0.9965,5,True
52886,Jeffrey Donovan,1.171,5,True
156591,Ruth Maleczech,2.3801,3,True
17859,Wendell Pierce,2.1857,5,True
21134,John Slattery,1.3208,6,True
12132,Michael Rooker,1.7477,6,True
3151,Jack Lemmon,0.7404,8,True
12133,Laurie Metcalf,0.7603,7,True
5606,Sissy Spacek,0.9136,7,True
6837,Walter Matthau,1.2917,8,True
68812,Ed Asner,0.9979,7,True
27803,Edwin Neal,1.3092,3,True
1364235,Agnes Aurelio,1.5182,3,True
12206,Richard Roxburgh,0.7218,5,True
12211,Garry McDonald,0.1155,3,True
12210,Jacek Koman,0.4604,3,True
12212,Matthew Whittet,0.1076,2,True
12209,Caroline O'Connor,0.0595,3,True
548125,Christine Anu,0.2986,4,True
57575,Natalie Mendoza,0.5435,4,True
953445,Lara Mulcahy,0.0281,2,True
12207,Kylie Minogue,0.5132,8,True
12208,Ozzy Osbourne,0.7075,9,True
6450,Faye Dunaway,1.3675,7,True
12295,Perry Lopez,0.3361,3,True
12296,John Hillerman,0.4378,4,True
12298,Roy Jenson,0.2892,3,True
12299,Richard Bakalyan,0.3098,3,True
78937,Joe Mantell,0.0841,3,True
19400,Roy Roberts,0.2106,3,True
22250,Rance Howard,0.3581,4,True
12123,Jesse Vint,0.5843,3,True
2220,Tony Curran,0.9898,4,True
12359,Brian Steele,0.3301,3,True
12367,John Mann,0.1225,2,True
172844,Raoul Ganeev,0.2219,2,True
12406,Paul Le Mat,0.5789,4,True
8434,Cindy Williams,0.4138,6,True
12407,Candy Clark,0.5809,5,True
12408,Mackenzie Phillips,0.3217,5,True
12409,Wolfman Jack,0.2739,5,True
12410,Bo Hopkins,0.6415,4,True
12412,Beau Gentry,0.0984,2,True
200523,Jim Bohan,0.1556,2,True
152572,Jana Bellan,0.6069,3,True
2533136,Deby Celiz,0.0286,2,True
1232417,Lynne Marie Stewart,0.4614,3,True
8437,Teri Garr,0.5352,6,True
12439,J. Patrick McNamara,0.1656,3,True
12440,Warren J. Kemmerling,0.1846,2,True
1204280,Phil Dodds,0.0662,2,True
66645,Cary Guffey,0.8094,4,True
1031236,Shawn Bishop,0.0143,2,True
12442,Adrienne Campbell,0.0784,2,True
12443,Justin Dreyfuss,0.188,3,True
12444,Merrill Connally,0.0866,2,True
12428,Amy Douglass,0.0823,2,True
6677,Kyle MacLachlan,1.3677,7,True
12513,Francesca Annis,0.6031,5,True
12516,Linda Hunt,0.8938,7,True
12515,José Ferrer,0.3801,5,True
12517,Freddie Jones,0.4231,4,True
12518,Richard Jordan,0.8809,5,True
12519,Virginia Madsen,1.7297,7,True
12520,Silvana Mangano,0.4738,5,True
982,Sting,0.5173,9,True
12521,Kenneth McMillan,0.4482,4,True
12522,Siân Phillips,0.4046,4,True
3128,Alicia Witt,1.7661,6,True
12640,David Duchovny,1.1331,9,True
12214,Gillian Anderson,2.7257,9,True
12644,Mitch Pileggi,0.7839,5,True
12643,William B. Davis,0.4916,4,True
12642,John Neville,0.2305,4,True
2641,Martin Landau,0.8382,7,True
113017,Tom Braidwood,0.1375,3,True
12646,Terry O'Quinn,1.3245,6,True
129252,Dean Haglund,0.1628,4,True
118004,Bruce Harwood,0.2374,3,True
12647,Armin Mueller-Stahl,0.5716,5,True
1527160,Christopher Fennell,0.1818,2,True
990733,Cody Newton,0.0791,2,True
12656,Joanne Whalley,1.3537,5,True
12660,Gavan O'Herlihy,0.5073,3,True
12662,Phil Fondacaro,0.2996,3,True
10942,Pat Roach,0.2385,3,True
12659,Billy Barty,0.5022,4,True
12657,Jean Marsh,0.4623,4,True
12661,David Steinberg,0.1,3,True
19754,Tony Cox,0.7363,3,True
2613355,Robert Gillibrand,0.0143,2,True
590081,Mark Northover,0.1566,2,True
169141,Maria Holvoe,0.6927,3,True
7333,Darren McGavin,0.4905,6,True
12708,Peter Billingsley,0.255,5,True
12709,Ian Petrella,0.7723,3,True
12711,R.D. Robb,0.3286,3,True
12712,Tedde Moore,0.9904,3,True
12713,Yano Anaya,0.4547,3,True
12714,Zack Ward,0.5848,4,True
12715,Jeff Gillen,0.3661,3,True
12716,Leslie Carlson,0.6474,3,True
3319435,Patty Johnson,0.0214,2,True
3319436,Drew Hocevar,0.1054,2,True
2802739,David Edward,0.0071,2,True
12763,Joseph Fiennes,1.8058,6,True
382,Bob Hoskins,0.9998,7,True
10627,Eva Mattes,0.2593,3,True
12764,Gabriel Thomson,0.1628,2,True
4534,Matthias Habich,0.2163,3,True
12765,Alexander Schwan,0.0453,2,True
12766,Lenn Kudrjawizki,0.221,2,True
12767,Gennadi Vengerov,0.1848,3,True
12768,Dan van Husen,0.2703,3,True
6079,Ivan Shvedoff,0.1865,2,True
15122,Sophie Rois,0.1168,3,True
1960550,Mario Bandi,0.0453,2,True
20899,Peter Riegert,0.7604,4,True
53402,Richard Jeni,0.2321,4,True
53403,Orestes Matacena,0.1643,3,True
53400,Tim Bagley,0.5271,3,True
42168,Nancy Fish,1.1683,3,True
53401,Johnny Williams,0.5516,3,True
1219157,Jim Doughan,0.2239,3,True
111078,Denis Forest,0.2335,3,True
1647716,Joseph Alfieri,0.0707,2,True
1597482,B.J. Barie,0.6649,3,True
2478048,Catherine Berge,0.0239,2,True
12790,Charlie Hofheimer,0.1829,3,True
12791,Hugh Dancy,1.4879,5,True
12792,Brian Van Holt,0.401,4,True
12795,Nikolaj Coster-Waldau,2.2137,8,True
63078,Ian Virgo,1.7286,3,True
12827,Stubby Kaye,0.2302,3,True
12828,Alan Tilvern,0.1852,3,True
12829,Richard LeParmentier,0.1953,3,True
12830,Lou Hirsch,0.318,3,True
12831,Betsy Brantley,0.7501,4,True
2262410,Paul Springer,0.1037,2,True
2588744,Lindsay Holiday,0.0143,2,True
219382,Mike Edmonds,0.1186,3,True
12833,Edward Burns,0.9423,6,True
12835,Vin Diesel,6.5757,9,True
12836,Ted Danson,0.672,7,True
13242,Paul Giamatti,2.0487,8,True
52476,Dylan Bruno,0.4559,4,True
75071,Daniel Cerqueira,0.3693,3,True
125660,Andrew Scott,1.3266,7,True
51797,Nathan Fillion,4.899,7,True
43858,Ryan Hurst,1.6695,5,True
12928,Ross Malinger,1.9061,4,True
12929,Rosie O'Donnell,0.6411,8,True
12932,Barbara Garrick,0.1239,3,True
3026,Rob Reiner,0.7398,7,True
12930,Gaby Hoffmann,1.1443,6,True
12931,Rita Wilson,0.7596,6,True
60018,Tom Riis Farrell,0.1367,3,True
557850,Le Clanché du Rand,0.0852,2,True
77022,Kevin O'Morrison,0.2008,3,True
1648581,Valerie Wright,0.0474,2,True
12969,Mildred Natwick,0.1805,4,True
12982,Peter Capaldi,0.5269,7,True
12983,Joe Sheridan,0.2141,3,True
12984,Valerie Gogan,0.0869,2,True
12985,Laura Benson,0.1524,3,True
12986,Joanna Pavlis,0.0557,2,True
977279,Nicholas Hawtrey,0.0613,3,True
1825026,Paulo Abel Do Nascimento,0.0168,2,True
239422,François Lalande,0.1556,3,True
105355,François Montagut,0.11,3,True
12850,Dabney Coleman,0.763,6,True
12852,Barry Corbin,1.306,6,True
12853,Juanin Clay,0.2622,3,True
12854,Kent Williams,0.1915,3,True
12855,Dennis Lipscomb,0.3088,4,True
12856,Joe Dorsey,0.2983,3,True
12857,Irving Metzman,0.6164,3,True
14543,William Bogert,0.423,3,True
160600,Susan Davis,0.1772,3,True
107078,David Clover,0.0657,2,True
10768,Rachel Ticotin,1.4444,5,True
12887,Mel Johnson Jr.,0.9186,4,True
12888,Roy Brocksmith,0.2297,3,True
12889,Ray Baker,0.5702,4,True
44275,Rosemary Dunsmore,0.5025,4,True
41253,David Knell,0.2779,3,True
72443,Alexia Robinson,0.2444,3,True
94557,Mark Carlton,1.8566,4,True
19753,Debbie Lee Carrington,0.4098,3,True
12898,Tim Allen,1.6183,8,True
12899,Jim Varney,0.6252,6,True
1116442,John Morris,0.1891,3,True
12901,Erik von Detten,0.5881,4,True
12903,Sarah Freeman,0.0937,2,True
37221,Penn Jillette,0.2895,6,True
1266092,Spencer Aste,0.1214,3,True
94038,Greg Berg,0.1228,3,True
7090,Kelsey Grammer,1.3875,8,True
61964,Estelle Harris,0.3971,5,True
63978,Jodi Benson,0.6023,6,True
123037,Jonathan Harris,0.8316,5,True
12974,Leon,0.4965,4,True
12975,Doug E. Doug,0.3945,4,True
12976,Rawle D. Lewis,0.4461,3,True
12977,Malik Yoba,0.4825,5,True
12979,Paul Cœur,1.4108,4,True
12980,Larry Gilman,0.5659,3,True
940039,Charles Hyatt,0.0746,2,True
52819,Winston Stona,0.7334,3,True
1074165,Bertina Macauley,0.09,2,True
1074166,Pauline Stone Myrie,0.0441,2,True
12981,Kristoffer Cooper,0.0214,2,True
118462,Bill Dow,0.3806,3,True
96623,Richard Dawson,0.266,5,True
3013,Erland van Lidth,0.3909,3,True
13004,Gus Rethwisch,0.2825,3,True
13006,Professor Toru Tanaka,0.3984,3,True
13007,Mick Fleetwood,0.1577,6,True
120952,Dweezil Zappa,0.1414,4,True
6939,Edward Bunker,0.4265,3,True
51916,Bryan Kestner,0.1342,3,True
13010,Kate Maberly,0.5008,4,True
13011,Joe Prospero,0.7798,3,True
13012,Nick Roud,0.204,3,True
13013,Luke Spill,0.0281,2,True
52313,Eileen Essell,0.3756,3,True
79888,Tim Potter,0.1934,3,True
10920,Tobias Menzies,1.4848,6,True
13240,Mark Wahlberg,4.0574,9,True
10823,Kris Kristofferson,0.781,7,True
13241,Estella Warren,1.397,5,True
33521,Luke Eberl,0.1018,2,True
13243,Glenn Shadix,0.3904,4,True
51754,Freda Foh Shen,0.2042,3,True
13260,Linda Harrison,2.21,5,True
13307,Margaret Avery,0.4013,4,True
13309,Oprah Winfrey,0.3872,10,False
13310,Willard E. Pugh,0.2415,3,True
13308,Akosua Busia,0.425,3,True
13311,Desreta Jackson,0.2074,3,True
13313,Adolph Caesar,0.2421,4,True
13312,Rae Dawn Chong,0.9616,6,True
13315,Leonard Jackson,0.1243,3,True
13316,Bennet Guillory,0.1535,3,True
956838,John Patton Jr.,0.0286,2,True
72740,Carl Anderson,0.2153,3,True
162869,Susan Beaubian,0.5922,3,True
1119468,James Tillis,0.0557,3,True
13389,Charlie Korsmo,0.3057,4,True
13390,Amber Scott,0.586,3,True
199640,Laurel Cronin,0.9699,3,True
110001,Phil Collins,0.3303,9,True
13392,Arthur Malet,0.3293,3,True
13393,Isaiah Robinson,0.0622,2,True
55157,Jasen Fisher,0.2788,3,True
13391,Dante Basco,1.5334,4,True
65395,James Madio,0.4461,4,True
6717,James Marshall,0.4704,3,True
13524,Christopher Guest,0.8883,6,True
1352413,J.A. Preston,0.3324,3,True
13525,Matt Craven,0.6657,5,True
68672,Wolfgang Bodison,0.2913,3,True
116128,John M. Jackson,0.5745,4,True
13526,Noah Wyle,1.322,7,True
203898,Maud Winchester,2.0999,4,True
3635,Elizabeth Taylor,1.353,10,True
13591,Richard Moll,0.2746,4,True
13592,Irwin Keyes,0.1219,3,True
13593,Jonathan Winters,0.4504,7,True
13640,Harvey Korman,0.4391,7,True
2581975,Lainey Silver,0.0389,2,True
2694714,Melanie Silver,0.2174,3,True
2581976,Hlynur Sigurðsson,0.0737,2,True
2581977,Marinó Sigurðsson,0.0822,2,True
5251,Jack Warden,0.8238,6,True
1936,Martin Balsam,1.1849,6,True
13725,Meredith Baxter,0.6975,6,True
13726,Ned Beatty,0.8996,6,True
13727,Penny Fuller,0.4203,4,True
13728,John McMartin,0.1164,3,True
13729,Robert Walden,0.204,3,True
1701404,Frank Wills,0.0239,2,True
1106120,Anthony Mannino,1.0918,3,True
132875,Jamie Smith-Jackson,1.8336,4,True
14343,Rene Russo,1.5006,7,True
2366678,Esther Cañadas,0.6822,3,True
77155,James Saito,0.4157,5,True
13938,Michael Lombard,0.3117,3,True
6839,Fritz Weaver,0.3603,4,True
2931155,Bill Ambrozy,0.0214,2,True
2931156,Michael Bahr,0.0214,2,True
1171077,Robert D. Novak,0.0498,2,True
2931157,Joe H. Lamb,0.1339,3,True
3636,Paul Newman,1.7431,9,True
15897,Larry the Cable Guy,0.5177,7,True
15898,Guido Quaroni,0.3122,3,True
15899,Jenifer Lewis,0.6483,6,True
15902,Michael Wallis,0.4184,3,True
15903,George Carlin,0.558,9,True
381,Katherine Helmond,0.4763,6,True
1229705,Richard Petty,0.2496,6,True
14886,Craig Bierko,0.7938,5,True
14887,Paddy Considine,1.4928,6,True
14888,Bruce McGill,1.4893,6,True
5922,David Huband,0.2226,3,True
14889,Connor Price,0.93,4,True
14890,Ariel Waller,0.5783,4,True
14891,Patrick Louis,0.0409,2,True
14892,Rosemarie DeWitt,1.3297,6,True
14893,Linda Kash,0.323,4,True
14902,Nicholas Campbell,0.4663,4,True
14903,Gene Pyrz,0.1106,3,True
14905,Chuck Shamata,0.2605,3,True
85170,Ron Canada,0.323,4,True
38572,Gavin Grazer,2.3326,4,True
15069,David Emge,0.1649,3,True
15070,Ken Foree,0.3532,5,True
15071,Scott H. Reiniger,0.0939,4,True
15072,Gaylen Ross,0.2144,3,True
15073,David Crawford,0.0882,3,True
15074,David Early,0.1777,3,True
15075,Richard France,0.1633,3,True
15077,Daniel Dietrich,0.0297,2,True
15078,Fred Baker,0.0682,3,True
15079,James A. Baffico,0.4329,3,True
15080,Rod Stouffer,0.0404,2,True
1047720,Jese Del Gre,0.0789,2,True
1047721,Clayton McKinnon,0.0606,2,True
162074,John Rice,0.0261,2,True
1047722,Ted Bank,0.0286,2,True
829,William Russ,0.4861,5,True
828,Guy Torry,0.2675,4,True
830,Joe Cortese,0.2837,4,True
831,Jason Bose Smith,0.2269,3,True
832,Antonio David Lyons,0.1283,2,True
833,Alex Sol,0.2934,3,True
4134,Keram Malicki-Sánchez,0.1901,3,True
500,Tom Cruise,7.2019,10,True
501,Dakota Fanning,3.285,9,True
503,Justin Chatwin,1.4147,6,True
502,Miranda Otto,0.835,7,True
504,Tim Robbins,1.288,9,True
53184,Rick Gonzalez,0.7361,5,True
75604,Yul Vazquez,0.4777,6,True
37157,Lenny Venito,0.2852,5,True
4494,Lisa Ann Walter,0.9844,6,True
103079,Ann Robinson,0.3376,4,True
56442,Gene Barry,0.3879,6,True
59690,David Alan Basche,0.1958,4,True
1599519,Roz Abrams,0.0357,2,True
505,Camillia Monet,0.1864,3,True
2467491,Michael Brownlee,0.0143,2,True
167109,Marlon Young,0.3477,3,True
35029,David Harbour,1.4288,8,True
39388,Amy Ryan,1.7112,7,True
17181,Ty Simpkins,1.2643,6,True
514,Jack Nicholson,1.8495,10,True
515,Glenn Close,1.4026,9,True
517,Pierce Brosnan,4.6998,9,True
518,Danny DeVito,2.4005,9,True
519,Martin Short,1.3614,9,True
520,Sarah Jessica Parker,1.0975,9,True
521,Michael J. Fox,1.4619,9,True
522,Rod Steiger,0.7415,8,True
523,Tom Jones,0.3469,8,True
526,Lukas Haas,1.5697,7,True
524,Natalie Portman,2.8451,10,True
4774,Jim Brown,0.5078,8,True
4452,Lisa Marie,0.3507,5,True
528,Sylvia Sidney,0.6254,7,True
1818,Paul Winfield,0.4814,7,True
70851,Jack Black,3.4786,9,True
18979,Christina Applegate,1.0526,8,True
15831,Frank Welker,2.3329,7,True
529,Guy Pearce,2.1494,8,True
530,Carrie-Anne Moss,1.999,8,True
532,Joe Pantoliano,1.4455,8,True
534,Mark Boone Junior,0.7414,6,True
535,Russ Fega,0.1528,3,True
536,Jorja Fox,0.7148,7,True
537,Stephen Tobolowsky,1.0961,6,True
538,Harriet Sansom Harris,0.5588,6,True
539,Thomas Lennon,0.5888,6,True
540,Callum Keith Rennie,0.5004,6,True
542,Kimberly Campbell,0.4822,4,True
543,Marianne Muellerleile,0.3098,3,True
544,Larry Holden,0.2715,3,True
585,Rutger Hauer,1.0349,8,True
586,Sean Young,1.3677,8,True
587,Edward James Olmos,1.4187,8,True
588,M. Emmet Walsh,1.8782,7,True
590,William Sanderson,0.4138,6,True
591,Brion James,0.7049,6,True
592,Joe Turkel,0.4018,5,True
593,Joanna Cassidy,1.4367,7,True
20904,James Hong,1.2048,7,True
58495,Morgan Paull,0.2336,4,True
53760,Kevin Thompson,0.1746,3,True
107074,Hy Pyke,0.1108,2,True
951333,Kimiko Hiroshige,0.4376,4,True
569,Ethan Hawke,2.6434,9,True
1146,Julie Delpy,2.8524,8,True
649,Vernon Dobtcheff,0.6055,5,True
651,Louise Lemoine Torrès,0.1425,3,True
654,Rodolphe Pauly,0.4889,4,True
657,Mariane Plasteig,0.4494,4,True
3728,Diabolo,0.0673,2,True
3729,Denis Evrard,0.0336,2,True
3730,Albert Delpy,0.1794,3,True
3731,Marie Pillet,0.1916,3,True
72466,Colin Farrell,3.6673,9,True
643,Gong Li,1.8246,8,True
40543,John Ortiz,1.0115,7,True
8785,Ciarán Hinds,1.8728,8,True
15009,Justin Theroux,0.9643,8,True
8689,Barry Shabaka Henley,0.4264,5,True
65421,Elizabeth Rodriguez,0.6324,6,True
16861,John Hawkes,0.6975,7,True
1665,Eddie Marsan,1.588,7,True
16867,Luis Tosar,0.538,6,True
17941,Domenick Lombardozzi,0.8393,6,True
4812,Isaach de Bankolé,0.8103,5,True
27736,Tom Towles,0.2527,4,True
26651,Mario Ernesto Sánchez,0.1641,3,True
650,Karen Allen,1.8701,8,True
652,Paul Freeman,2.5445,6,True
655,John Rhys-Davies,1.1993,8,True
653,Ronald Lacey,0.528,5,True
659,Wolf Kahler,1.3122,5,True
660,Anthony Higgins,0.4817,5,True
98,Sarah Polley,0.7419,7,True
15232,Ty Burrell,0.5933,7,True
50217,Michael Kelly,1.3912,6,True
7431,Kevin Zegers,1.4497,6,True
2129037,Michael Barry,0.0555,2,True
51936,Lindy Booth,1.1725,5,True
4568,Jayne Eastwood,0.3769,4,True
20196,Boyd Banks,0.2626,3,True
101255,Inna Korobkina,0.1513,3,True
44183,R.D. Reid,0.1307,3,True
101250,Kim Poirier,0.5033,3,True
40009,Matt Frewer,1.233,6,True
15531,Ossie Davis,0.3914,5,True
15532,Ruby Dee,0.3261,5,True
15534,Paul Benjamin,0.318,3,True
15535,Robin Harris,0.426,4,True
13602,Joie Lee,0.2394,3,True
128597,Rick Aiello,0.3035,3,True
78029,Martin Lawrence,2.2415,8,True
15028,Daryl Mitchell,0.4107,5,True
15029,Enrico Colantoni,0.756,6,True
15030,Robin Sachs,0.3027,4,True
15032,Jed Rees,0.5146,3,True
15033,Justin Long,1.9082,7,True
15031,Patrick Breen,0.4008,4,True
15034,Jeremy Howard,0.4058,3,True
46920,Sam Lloyd,0.3061,4,True
88702,J.P. Manoux,0.5999,4,True
67602,Corbin Bleu,1.0193,6,True
138606,Todd Giebenhain,1.522,3,True
16170,Zach Galligan,0.4715,5,True
16171,Phoebe Cates,2.1286,7,True
16166,Hoyt Axton,0.2534,4,True
16103,Keye Luke,5.3217,4,True
16167,John Louie,0.7256,3,True
16182,Jackie Joseph,0.2605,4,True
29719,Edward Andrews,0.304,4,True
16173,Belinda Balaski,0.7746,4,True
14847,Scott Brady,0.7042,4,True
16169,Susan Burgess,0.0389,2,True
16181,Haviland Morris,0.7264,4,True
16183,Gedde Watanabe,0.2537,5,True
16186,Shawn Nelson,0.0598,2,True
41230,John Astin,2.1622,6,True
58650,Raymond Cruz,1.6402,6,True
14721,Kevin Dunn,0.8526,6,True
4250,Michael Lerner,0.4112,5,True
14722,Arabella Field,0.2568,4,True
14737,Doug Savant,0.8088,5,True
14739,Lorry Goldman,0.1714,3,True
14741,Philippe Bergeron,0.2184,3,True
14742,Frank Bruynbroek,0.1174,3,True
538321,François Giroday,0.0832,3,True
77092,Joseph Badalucco Jr.,1.2581,4,True
14312,Mitchell Ryan,0.6543,5,True
14313,Darlene Love,0.1648,5,True
14314,Traci Wolfe,0.6278,4,True
14315,Jackie Swanson,0.6395,4,True
14316,Damon Hines,1.0018,4,True
14317,Ebonie Smith,0.9137,4,True
157119,Bill Kalmenson,0.1386,3,True
14319,Lycia Naff,0.3289,3,True
14062,Don Gordon,0.7749,4,True
133771,Jimmie F. Skaggs,0.2808,3,True
66304,Jason Ronard,0.1996,3,True
14324,Joss Ackland,0.6146,5,True
14325,Derrick O'Connor,0.2183,3,True
14326,Patsy Kensit,0.8124,6,True
14331,Nestor Serrano,0.4881,5,True
14332,Philip Suriano,0.2263,3,True
14333,Grand L. Bush,0.6099,4,True
14344,Stuart Wilson,0.6414,4,True
23967,Mary Ellen Trainor,0.5911,5,True
2486787,Thomas A. Geas,0.0387,2,True
155875,Gregory Millar,0.5282,3,True
18461,Nick Chinlund,0.766,5,True
26075,Alan Scarfe,0.3191,4,True
1232201,Delores Hall,0.1914,3,True
1336,Jet Li,3.4664,9,True
8400,Kim Chan,0.4437,3,True
21631,Michael Chow,0.1972,3,True
33386,Danny Arroyo,0.3391,3,True
19861,Elizabeth Sung,0.1489,3,True
113506,Bob Jennings,0.3649,3,True
612216,Eddy Ko Hung,1.5254,3,True
9221,Donald Pleasence,0.8863,6,True
15500,P. J. Soles,0.4284,5,True
15503,Kyle Richards,0.4933,6,True
15505,Brian Andrews,0.4603,3,True
15506,John Michael Graham,0.2587,3,True
15508,Nancy Stephens,0.152,3,True
15510,Mickey Yablans,0.1197,3,True
15511,Brent Le Page,0.0658,2,True
15513,Adam Hollander,0.1324,3,True
15515,Robert Phalen,0.1864,3,True
15516,Tony Moran,0.1354,3,True
15517,Will Sandin,0.1286,3,True
15851,Amy Brenneman,1.0378,7,True
15852,Ashley Judd,1.829,8,True
34839,Kevin Gage,0.449,5,True
15758,Queen Latifah,0.8994,9,True
57599,Seann William Scott,4.6714,7,True
15760,Josh Peck,0.5882,7,True
14991,Jay Leno,0.5091,9,True
21200,Will Arnett,1.5151,8,True
1086503,Caitlin Rose Anderson,0.0281,2,True
1335105,Connor Anderson,0.0404,2,True
46946,Joseph Bologna,0.2829,4,True
1335106,Jack Crocicchia,0.042,2,True
42160,Ariel Winter,1.3261,7,True
14698,Penelope Ann Miller,0.9384,6,True
14699,Pamela Reed,0.7113,5,True
14701,Carroll Baker,0.669,5,True
14703,Joseph Cousins,0.8762,3,True
73961,Christian Cousins,1.0706,3,True
14702,Cathy Moriarty,0.8024,5,True
14704,Park Overall,0.7018,4,True
14706,Tom Kurlander,0.1895,3,True
14707,Alix Koromzay,0.5438,3,True
14708,Betty Lou Henson,0.7125,3,True
62551,Heidi Swedberg,0.7749,4,True
1918128,Jason Howard,1.4886,3,True
65300,Sarah Rose Karr,1.4413,3,True
51992,Odette Annable,1.6774,5,True
14409,David Schwimmer,1.2865,9,True
28637,Andy Richter,0.7369,6,True
18864,Tom McGrath,0.5661,4,True
60232,David Cowgill,0.1664,3,True
64445,Elisa Gabrielli,0.218,3,True
1340665,Stephen Apostolina,0.1919,3,True
582209,Devika Parikh,0.1799,3,True
4885,Emmanuelle Béart,1.5893,6,True
15319,Henry Czerny,1.0215,5,True
13333,Vanessa Redgrave,2.0442,8,True
14593,Ingeborga Dapkūnaitė,0.368,3,True
15322,Valentina Yakunina,0.1495,3,True
10849,Marek Vašut,0.8399,3,True
15323,Nathan Osgood,0.163,3,True
559766,John McLaughlin,0.0579,3,True
151438,Rolf Saxon,0.861,3,True
231246,Karel Dobrý,0.4425,3,True
1324518,Helen Lindsay,1.0418,3,True
15336,Dougray Scott,1.5224,6,True
15337,John Polson,0.4218,3,True
15338,William Mapother,0.8246,4,True
10862,Dominic Purcell,1.28,6,True
15339,Mathew Wilkinson,0.1477,3,True
15340,Nicholas Bell,0.3491,3,True
15341,Cristina Brogeras,0.0143,2,True
15342,Kee Chan,0.1944,3,True
15343,Kim Fleming,0.0362,2,True
1323376,Alan Lovell,0.0393,2,True
41292,Keri Russell,1.3594,8,True
21045,Maggie Q,1.86,7,True
56448,Jeff Chase,0.8683,3,True
54708,Carla Gallo,1.0203,5,True
87280,Bellamy Young,1.2204,6,True
64154,Sasha Alexander,2.2817,7,True
124627,Giorgio Marchesi,1.1569,3,True
14639,Mel Brooks,1.0126,9,True
14668,Daphne Zuniga,0.8215,6,True
14671,Dick Van Patten,0.2776,5,True
14669,George Wyner,0.7701,4,True
